Object ID,etching,engraving,carved,painted,printed,glazed,pressed,incised,engraved,molded,embroidered,woodcut,lithography
411070,0,0,0,0,0,0,0,0,0,0,0,0,0
411071,0,0,0,0,0,0,0,0,0,0,0,0,0
411072,0,0,0,0,0,0,0,0,0,0,0,0,0
411073,0,0,0,0,0,0,0,0,0,0,0,0,0
411074,0,0,0,0,0,0,0,0,0,0,0,0,0
411075,0,0,0,0,0,0,0,0,0,0,0,0,0
411076,0,0,0,0,0,0,0,0,0,0,0,0,0
411077,0,0,0,0,0,0,0,0,0,0,0,0,0
411083,0,0,0,0,0,0,0,0,0,0,0,0,0
411084,0,0,0,0,0,0,0,0,0,0,0,0,0
411094,0,0,0,0,0,0,0,0,0,0,0,0,0
411095,0,0,0,0,0,0,0,0,0,0,0,0,0
411096,0,0,0,0,0,0,0,0,0,0,0,0,0
411097,0,0,0,0,0,0,0,0,0,0,0,0,0
411098,0,0,0,0,0,0,0,0,0,0,0,0,0
411099,0,0,0,0,0,0,0,0,0,0,0,0,0
411100,0,0,0,0,0,0,0,0,0,0,0,0,0
411101,0,0,0,0,0,0,0,0,0,0,0,0,0
411102,0,0,0,0,0,0,0,0,0,0,0,0,0
411103,0,0,0,0,0,0,0,0,0,0,0,0,0
411106,0,0,0,0,0,0,0,0,0,0,0,0,0
411108,0,0,0,0,0,0,0,0,0,0,0,0,0
411109,0,0,0,0,0,0,0,0,0,0,0,0,0
411110,0,0,0,0,0,0,0,0,0,0,0,0,0
411111,0,0,0,0,0,0,0,0,0,0,0,0,0
411112,0,0,0,0,0,0,0,0,0,0,0,0,0
411113,0,0,0,0,0,0,0,0,0,0,0,0,0
411114,0,0,0,0,0,0,0,0,0,0,0,0,0
411115,0,0,0,0,0,0,0,0,0,0,0,0,0
411116,0,0,0,0,0,0,0,0,0,0,0,0,0
411120,0,0,0,0,0,0,0,0,0,0,0,0,0
411132,0,0,0,0,0,0,0,0,0,0,0,0,0
411133,0,0,0,0,0,0,0,0,0,0,0,0,0
411135,0,0,0,0,0,0,0,0,0,0,0,0,0
411137,0,0,0,0,0,0,0,0,0,0,0,0,0
411138,0,0,0,0,0,0,0,0,0,0,0,0,0
411139,0,0,0,0,0,0,0,0,0,0,0,0,0
411147,0,0,0,0,0,0,0,0,0,0,0,0,0
411152,0,0,0,0,0,0,0,0,0,0,0,0,0
411155,0,0,0,0,0,0,0,0,0,0,0,0,0
411243,1,0,0,0,0,0,0,0,0,0,0,0,0
411963,1,0,0,0,0,0,0,0,0,0,0,0,0
411967,1,0,0,0,0,0,0,0,0,0,0,0,0
411970,1,0,0,0,0,0,0,0,0,0,0,0,0
411973,1,0,0,0,0,0,0,0,0,0,0,0,0
411976,1,0,0,0,0,0,0,0,0,0,0,0,0
411978,1,0,0,0,0,0,0,0,0,0,0,0,0
411980,1,0,0,0,0,0,0,0,0,0,0,0,0
411983,1,0,0,0,0,0,0,0,0,0,0,0,0
411984,1,0,0,0,0,0,0,0,0,0,0,0,0
411985,1,0,0,0,0,0,0,0,0,0,0,0,0
411986,1,0,0,0,0,0,0,0,0,0,0,0,0
411987,1,0,0,0,0,0,0,0,0,0,0,0,0
411988,1,0,0,0,0,0,0,0,0,0,0,0,0
412285,0,1,0,0,0,0,0,0,0,0,0,0,0
412291,1,0,0,0,0,0,0,0,0,0,0,0,0
412311,0,1,0,0,0,0,0,0,0,0,0,0,0
412312,0,1,0,0,0,0,0,0,0,0,0,0,0
412313,0,0,0,0,0,0,0,0,0,0,0,0,0
412527,0,0,0,0,0,0,0,0,0,0,0,0,0
412528,0,0,0,0,0,0,0,0,0,0,0,0,0
412529,0,0,0,0,0,0,0,0,0,0,0,0,0
412551,0,0,0,0,0,0,0,0,0,0,0,0,0
412552,0,0,0,0,0,0,0,0,0,0,0,0,0
412553,0,0,0,0,0,0,0,0,0,0,0,0,0
412554,0,0,0,0,0,0,0,0,0,0,0,0,0
412555,0,0,0,0,0,0,0,0,0,0,0,0,0
412556,0,0,0,0,0,0,0,0,0,0,0,0,0
412557,0,0,0,0,0,0,0,0,0,0,0,0,0
412558,0,0,0,0,0,0,0,0,0,0,0,0,0
412559,0,0,0,0,0,0,0,0,0,0,0,0,0
412560,0,0,0,0,0,0,0,0,0,0,0,0,0
412568,0,0,0,0,0,0,0,0,0,0,0,0,0
412569,0,0,0,0,0,0,0,0,0,0,0,0,0
412571,0,0,0,0,0,0,0,0,0,0,0,0,0
412572,0,0,0,0,0,0,0,0,0,0,0,0,0
412574,0,0,0,0,0,0,0,0,0,0,0,0,0
412575,0,0,0,0,0,0,0,0,0,0,0,0,0
412576,0,0,0,0,0,0,0,0,0,0,0,0,0
412700,1,0,0,0,0,0,0,0,0,0,0,0,0
412701,1,0,0,0,0,0,0,0,0,0,0,0,0
412703,1,0,0,0,0,0,0,0,0,0,0,0,0
412705,1,0,0,0,0,0,0,0,0,0,0,0,0
412708,1,0,0,0,0,0,0,0,0,0,0,0,0
412709,1,0,0,0,0,0,0,0,0,0,0,0,0
412712,1,0,0,0,0,0,0,0,0,0,0,0,0
412714,1,0,0,0,0,0,0,0,0,0,0,0,0
412717,1,0,0,0,0,0,0,0,0,0,0,0,0
412719,1,0,0,0,0,0,0,0,0,0,0,0,0
412720,1,0,0,0,0,0,0,0,0,0,0,0,0
412732,1,1,0,0,0,0,0,0,0,0,0,0,0
412733,1,1,0,0,0,0,0,0,0,0,0,0,0
412734,1,1,0,0,0,0,0,0,0,0,0,0,0
412739,1,1,0,0,0,0,0,0,0,0,0,0,0
412740,1,1,0,0,0,0,0,0,0,0,0,0,0
412741,1,1,0,0,0,0,0,0,0,0,0,0,0
412742,1,1,0,0,0,0,0,0,0,0,0,0,0
412743,1,1,0,0,0,0,0,0,0,0,0,0,0
412745,1,1,0,0,0,0,0,0,0,0,0,0,0
412746,1,1,0,0,0,0,0,0,0,0,0,0,0
412747,1,1,0,0,0,0,0,0,0,0,0,0,0
412748,1,1,0,0,0,0,0,0,0,0,0,0,0
412811,1,0,0,0,0,0,0,0,0,0,0,0,0
412812,1,0,0,0,0,0,0,0,0,0,0,0,0
412814,0,1,0,0,0,0,0,0,0,0,0,0,0
412818,1,1,0,0,0,0,0,0,0,0,0,0,0
412820,1,0,0,0,0,0,0,0,0,0,0,0,0
412821,1,1,0,0,0,0,0,0,0,0,0,0,0
412823,1,0,0,0,0,0,0,0,0,0,0,0,0
412824,1,0,0,0,0,0,0,0,0,0,0,0,0
412825,1,0,0,0,0,0,0,0,0,0,0,0,0
412826,1,0,0,0,0,0,0,0,0,0,0,0,0
412827,1,0,0,0,0,0,0,0,0,0,0,0,0
412828,1,0,0,0,0,0,0,0,0,0,0,0,0
412829,1,0,0,0,0,0,0,0,0,0,0,0,0
412831,1,0,0,0,0,0,0,0,0,0,0,0,0
414596,0,1,0,0,0,0,0,0,0,0,0,0,0
414629,0,1,0,0,0,0,0,0,0,0,0,0,0
414679,1,0,0,0,0,0,0,0,0,0,0,0,0
414680,1,0,0,0,0,0,0,0,0,0,0,0,0
414681,1,0,0,0,0,0,0,0,0,0,0,0,0
414682,1,0,0,0,0,0,0,0,0,0,0,0,0
414683,1,0,0,0,0,0,0,0,0,0,0,0,0
416099,0,0,0,0,0,0,0,0,0,0,0,0,1
416189,0,0,0,0,0,0,0,0,0,0,0,0,1
416192,0,0,0,0,0,0,0,0,0,0,0,0,1
416194,0,0,0,0,0,0,0,0,0,0,0,0,1
416788,0,0,0,0,0,0,0,0,0,0,0,1,0
416823,0,0,0,0,0,0,0,0,0,0,0,0,1
418180,0,0,0,0,0,0,0,0,0,0,0,0,0
418619,1,0,0,0,0,0,0,0,0,0,0,0,0
418622,1,0,0,0,0,0,0,0,0,0,0,0,0
418623,1,0,0,0,0,0,0,0,0,0,0,0,0
418692,1,0,0,0,0,0,0,0,0,0,0,0,0
418695,1,0,0,0,0,0,0,0,0,0,0,0,0
418698,1,0,0,0,0,0,0,0,0,0,0,0,0
418699,1,0,0,0,0,0,0,0,0,0,0,0,0
418700,1,0,0,0,0,0,0,0,0,0,0,0,0
418704,1,0,0,0,0,0,0,0,0,0,0,0,0
418707,1,0,0,0,0,0,0,0,0,0,0,0,0
418710,1,0,0,0,0,0,0,0,0,0,0,0,0
418712,1,0,0,0,0,0,0,0,0,0,0,0,0
418713,1,0,0,0,0,0,0,0,0,0,0,0,0
418715,1,0,0,0,0,0,0,0,0,0,0,0,0
418716,1,0,0,0,0,0,0,0,0,0,0,0,0
418717,1,0,0,0,0,0,0,0,0,0,0,0,0
418718,1,0,0,0,0,0,0,0,0,0,0,0,0
418719,1,0,0,0,0,0,0,0,0,0,0,0,0
418720,1,0,0,0,0,0,0,0,0,0,0,0,0
418721,1,0,0,0,0,0,0,0,0,0,0,0,0
418722,1,0,0,0,0,0,0,0,0,0,0,0,0
418758,0,1,0,0,0,0,0,0,0,0,0,0,0
418759,1,0,0,0,0,0,0,0,0,0,0,0,0
418760,1,0,0,0,0,0,0,0,0,0,0,0,0
418761,1,0,0,0,0,0,0,0,0,0,0,0,0
418762,1,0,0,0,0,0,0,0,0,0,0,0,0
418768,1,0,0,0,0,0,0,0,0,0,0,0,0
418772,1,0,0,0,0,0,0,0,0,0,0,0,0
418773,1,0,0,0,0,0,0,0,0,0,0,0,0
418784,1,0,0,0,0,0,0,0,0,0,0,0,0
418790,1,0,0,0,0,0,0,0,0,0,0,0,0
418798,1,0,0,0,0,0,0,0,0,0,0,0,0
418799,1,0,0,0,0,0,0,0,0,0,0,0,0
418800,1,0,0,0,0,0,0,0,0,0,0,0,0
418801,1,0,0,0,0,0,0,0,0,0,0,0,0
418802,1,0,0,0,0,0,0,0,0,0,0,0,0
418850,1,0,0,0,0,0,0,0,0,0,0,0,0
418851,1,0,0,0,0,0,0,0,0,0,0,0,0
418852,1,0,0,0,0,0,0,0,0,0,0,0,0
419753,1,0,0,0,0,0,0,0,0,0,0,0,0
419759,1,0,0,0,0,0,0,0,0,0,0,0,0
419760,1,0,0,0,0,0,0,0,0,0,0,0,0
419784,1,0,0,0,0,0,0,0,0,0,0,0,0
419787,1,0,0,0,0,0,0,0,0,0,0,0,0
419791,1,0,0,0,0,0,0,0,0,0,0,0,0
419792,1,0,0,0,0,0,0,0,0,0,0,0,0
419793,1,0,0,0,0,0,0,0,0,0,0,0,0
421032,1,0,0,0,0,0,0,0,0,0,0,0,0
421033,1,0,0,0,0,0,0,0,0,0,0,0,0
421034,1,0,0,0,0,0,0,0,0,0,0,0,0
421035,1,0,0,0,0,0,0,0,0,0,0,0,0
421036,1,0,0,0,0,0,0,0,0,0,0,0,0
421037,1,0,0,0,0,0,0,0,0,0,0,0,0
421038,1,0,0,0,0,0,0,0,0,0,0,0,0
421039,1,0,0,0,0,0,0,0,0,0,0,0,0
421040,1,0,0,0,0,0,0,0,0,0,0,0,0
421041,1,0,0,0,0,0,0,0,0,0,0,0,0
421042,1,0,0,0,0,0,0,0,0,0,0,0,0
421043,1,0,0,0,0,0,0,0,0,0,0,0,0
421044,1,0,0,0,0,0,0,0,0,0,0,0,0
421045,1,0,0,0,0,0,0,0,0,0,0,0,0
421046,1,0,0,0,0,0,0,0,0,0,0,0,0
421047,1,0,0,0,0,0,0,0,0,0,0,0,0
421069,1,1,0,0,0,0,0,0,0,0,0,0,0
421071,1,1,0,0,0,0,0,0,0,0,0,0,0
421072,1,1,0,0,0,0,0,0,0,0,0,0,0
421073,1,1,0,0,0,0,0,0,0,0,0,0,0
421074,1,1,0,0,0,0,0,0,0,0,0,0,0
421088,1,1,0,0,0,0,0,0,0,0,0,0,0
421089,1,1,0,0,0,0,0,0,0,0,0,0,0
421090,1,1,0,0,0,0,0,0,0,0,0,0,0
421092,1,1,0,0,0,0,0,0,0,0,0,0,0
421093,1,1,0,0,0,0,0,0,0,0,0,0,0
421095,1,1,0,0,0,0,0,0,0,0,0,0,0
421096,1,1,0,0,0,0,0,0,0,0,0,0,0
421097,1,1,0,0,0,0,0,0,0,0,0,0,0
421099,1,1,0,0,0,0,0,0,0,0,0,0,0
421101,1,1,0,0,0,0,0,0,0,0,0,0,0
421102,1,1,0,0,0,0,0,0,0,0,0,0,0
421104,1,1,0,0,0,0,0,0,0,0,0,0,0
421105,1,1,0,0,0,0,0,0,0,0,0,0,0
421107,1,1,0,0,0,0,0,0,0,0,0,0,0
421110,1,1,0,0,0,0,0,0,0,0,0,0,0
421111,1,1,0,0,0,0,0,0,0,0,0,0,0
421112,1,1,0,0,0,0,0,0,0,0,0,0,0
421113,1,1,0,0,0,0,0,0,0,0,0,0,0
421114,1,1,0,0,0,0,0,0,0,0,0,0,0
421116,1,1,0,0,0,0,0,0,0,0,0,0,0
421118,1,1,0,0,0,0,0,0,0,0,0,0,0
421121,1,1,0,0,0,0,0,0,0,0,0,0,0
421123,1,1,0,0,0,0,0,0,0,0,0,0,0
421125,1,1,0,0,0,0,0,0,0,0,0,0,0
421139,1,1,0,0,0,0,0,0,0,0,0,0,0
421141,1,1,0,0,0,0,0,0,0,0,0,0,0
421142,1,1,0,0,0,0,0,0,0,0,0,0,0
421143,1,1,0,0,0,0,0,0,0,0,0,0,0
421145,1,1,0,0,0,0,0,0,0,0,0,0,0
421146,1,1,0,0,0,0,0,0,0,0,0,0,0
421561,0,1,0,0,0,0,0,0,0,0,0,0,0
421927,1,0,0,0,0,0,0,0,0,0,0,0,0
421929,1,0,0,0,0,0,0,0,0,0,0,0,0
421932,0,0,0,0,0,0,0,0,0,0,0,0,0
421945,0,0,0,0,0,0,0,0,0,0,0,0,0
421948,0,0,0,0,0,0,0,0,0,0,0,0,0
421951,0,0,0,0,0,0,0,0,0,0,0,0,0
421988,0,0,0,0,0,0,0,0,0,0,0,0,0
421989,0,0,0,0,0,0,0,0,0,0,0,0,0
421991,0,0,0,0,0,0,0,0,0,0,0,0,0
421996,0,0,0,0,0,0,0,0,0,0,0,0,0
422089,0,0,0,0,0,0,0,0,0,0,0,0,0
422285,0,0,0,0,0,0,0,0,0,0,0,0,1
422286,0,0,0,0,0,0,0,0,0,0,0,0,1
422399,1,1,0,0,0,0,0,0,0,0,0,1,0
422400,1,1,0,0,0,0,0,0,0,0,0,1,0
422764,0,0,0,0,0,0,0,0,0,0,0,1,0
422765,0,0,0,0,0,0,0,0,0,0,0,1,0
422767,0,0,0,0,0,0,0,0,0,0,0,1,0
422768,0,0,0,0,0,0,0,0,0,0,0,1,0
422769,0,0,0,0,0,0,0,0,0,0,0,1,0
423464,0,0,0,0,0,0,0,0,0,0,0,0,1
423466,0,0,0,0,0,0,0,0,0,0,0,0,1
423472,0,0,0,0,0,0,0,0,0,0,0,0,1
423474,0,0,0,0,0,0,0,0,0,0,0,0,1
423567,0,0,0,0,0,0,0,0,0,0,0,0,0
423622,1,0,0,0,0,0,0,0,0,0,0,0,0
423651,1,1,0,0,0,0,0,0,0,0,0,0,0
423714,0,0,0,0,0,0,0,0,0,0,0,0,1
424128,0,0,0,0,0,0,0,0,0,0,0,0,1
424149,0,0,0,0,0,0,0,0,0,0,0,0,1
424152,0,0,0,0,0,0,0,0,0,0,0,0,1
424182,1,0,0,0,0,0,0,0,0,0,0,0,0
424184,1,0,0,0,0,0,0,0,0,0,0,0,0
424186,1,0,0,0,0,0,0,0,0,0,0,0,0
424187,1,0,0,0,0,0,0,0,0,0,0,0,0
424189,1,0,0,0,0,0,0,0,0,0,0,0,0
424191,1,0,0,0,0,0,0,0,0,0,0,0,0
424199,1,0,0,0,0,0,0,0,0,0,0,0,0
424200,1,0,0,0,0,0,0,0,0,0,0,0,0
424202,1,0,0,0,0,0,0,0,0,0,0,0,0
424204,1,0,0,0,0,0,0,0,0,0,0,0,0
424206,1,0,0,0,1,0,0,0,0,0,0,0,0
424210,1,0,0,0,1,0,0,0,0,0,0,0,0
424212,1,0,0,0,0,0,0,0,0,0,0,0,0
424216,1,0,0,0,0,0,0,0,0,0,0,0,0
424218,1,0,0,0,0,0,0,0,0,0,0,0,0
424222,1,0,0,0,0,0,0,0,0,0,0,0,0
424223,1,0,0,0,0,0,0,0,0,0,0,0,0
424225,1,0,0,0,0,0,0,0,0,0,0,0,0
424238,1,0,0,0,0,0,0,0,0,0,0,0,0
425100,0,0,0,0,0,0,0,0,1,0,0,0,0
425105,1,1,0,0,0,0,0,0,0,0,0,0,0
425117,1,1,0,0,0,0,0,0,0,0,0,0,0
425120,1,1,0,0,0,0,0,0,0,0,0,0,0
425134,1,1,0,0,0,0,0,0,0,0,0,0,0
425181,1,1,0,0,0,0,0,0,0,0,0,0,0
425189,1,1,0,0,0,0,0,0,0,0,0,0,0
425191,1,1,0,0,0,0,0,0,0,0,0,0,0
425195,1,1,0,0,0,0,0,0,0,0,0,0,0
425197,1,1,0,0,0,0,0,0,0,0,0,0,0
425199,1,1,0,0,0,0,0,0,0,0,0,0,0
425207,1,1,0,0,0,0,0,0,0,0,0,0,0
425215,1,1,0,0,0,0,0,0,0,0,0,0,0
425216,1,1,0,0,0,0,0,0,0,0,0,0,0
425683,0,0,0,0,0,0,0,0,0,0,0,1,0
425729,0,0,0,0,0,0,0,0,0,0,0,1,0
425731,0,0,0,0,0,0,0,0,0,0,0,1,0
425737,0,0,0,0,0,0,0,0,0,0,0,1,0
425738,0,0,0,0,0,0,0,0,0,0,0,1,0
425739,0,0,0,0,0,0,0,0,0,0,0,1,0
425800,1,0,0,0,0,0,0,0,0,0,0,0,0
425820,1,0,0,0,0,0,0,0,0,0,0,0,0
425822,1,0,0,0,0,0,0,0,0,0,0,0,0
425823,1,0,0,0,0,0,0,0,0,0,0,0,0
425827,1,0,0,0,0,0,0,0,0,0,0,0,0
425838,1,0,0,0,0,0,0,0,0,0,0,0,0
425840,1,0,0,0,0,0,0,0,0,0,0,0,0
425841,1,0,0,0,0,0,0,0,0,0,0,0,0
425844,1,0,0,0,0,0,0,0,0,0,0,0,0
425846,1,0,0,0,0,0,0,0,0,0,0,0,0
425847,1,0,0,0,0,0,0,0,0,0,0,0,0
425848,1,0,0,0,0,0,0,0,0,0,0,0,0
425853,0,0,0,0,0,0,0,0,0,0,0,0,1
425887,0,0,0,0,0,0,0,0,0,0,0,0,1
425888,0,0,0,0,0,0,0,0,0,0,0,0,0
425898,0,0,0,0,0,0,0,0,0,0,0,0,1
425900,0,0,0,0,0,0,0,0,0,0,0,0,1
425903,0,0,0,0,0,0,0,0,0,0,0,0,1
425904,0,0,0,0,0,0,0,0,0,0,0,0,1
425905,0,0,0,0,0,0,0,0,0,0,0,0,1
426044,0,0,0,0,0,0,0,0,0,0,0,0,1
426045,0,0,0,0,0,0,0,0,0,0,0,0,1
426046,0,0,0,0,0,0,0,0,0,0,0,0,1
426047,0,0,0,0,0,0,0,0,0,0,0,0,1
426048,0,0,0,0,0,0,0,0,0,0,0,0,1
426049,0,0,0,0,0,0,0,0,0,0,0,0,1
426050,0,0,0,0,0,0,0,0,0,0,0,0,1
426051,0,0,0,0,0,0,0,0,0,0,0,0,1
426052,0,0,0,0,0,0,0,0,0,0,0,0,1
426404,1,0,0,0,0,0,0,0,0,0,0,0,0
426407,1,0,0,0,0,0,0,0,0,0,0,0,0
426415,1,0,0,0,0,0,0,0,0,0,0,0,0
426416,1,0,0,0,0,0,0,0,0,0,0,0,0
426417,1,0,0,0,0,0,0,0,0,0,0,0,0
426419,1,0,0,0,0,0,0,0,0,0,0,0,0
426426,1,0,0,0,0,0,0,0,0,0,0,0,0
426431,1,0,0,0,0,0,0,0,0,0,0,0,0
426434,1,0,0,0,0,0,0,0,0,0,0,0,0
426437,1,0,0,0,0,0,0,0,0,0,0,0,0
426438,1,0,0,0,0,0,0,0,0,0,0,0,0
426441,1,0,0,0,0,0,0,0,0,0,0,0,0
426446,1,0,0,0,0,0,0,0,0,0,0,0,0
426451,1,0,0,0,0,0,0,0,0,0,0,0,0
426454,1,0,0,0,0,0,0,0,0,0,0,0,0
426455,1,0,0,0,0,0,0,0,0,0,0,0,0
426459,1,0,0,0,0,0,0,0,0,0,0,0,0
426460,1,0,0,0,0,0,0,0,0,0,0,0,0
426461,1,0,0,0,0,0,0,0,0,0,0,0,0
426462,1,0,0,0,0,0,0,0,0,0,0,0,0
426463,1,0,0,0,0,0,0,0,0,0,0,0,0
426464,1,0,0,0,0,0,0,0,0,0,0,0,0
426467,1,0,0,0,0,0,0,0,0,0,0,0,0
426485,1,0,0,0,0,0,0,0,0,0,0,0,0
426490,1,0,0,0,0,0,0,0,0,0,0,0,0
426495,1,0,0,0,0,0,0,0,0,0,0,0,0
426499,1,0,0,0,0,0,0,0,0,0,0,0,0
426505,1,0,0,0,0,0,0,0,0,0,0,0,0
426779,1,0,0,0,0,0,0,0,0,0,0,0,0
426785,1,0,0,0,0,0,0,0,0,0,0,0,0
426787,1,0,0,0,0,0,0,0,0,0,0,0,0
426788,1,0,0,0,0,0,0,0,0,0,0,0,0
426789,1,0,0,0,0,0,0,0,0,0,0,0,0
426790,1,0,0,0,0,0,0,0,0,0,0,0,0
426791,1,0,0,0,0,0,0,0,0,0,0,0,0
426793,1,0,0,0,0,0,0,0,0,0,0,0,0
426795,1,0,0,0,0,0,0,0,0,0,0,0,0
426798,1,0,0,0,0,0,0,0,0,0,0,0,0
426800,1,0,0,0,0,0,0,0,0,0,0,0,0
426805,1,0,0,0,0,0,0,0,0,0,0,0,0
426806,1,0,0,0,0,0,0,0,0,0,0,0,0
426811,1,0,0,0,0,0,0,0,0,0,0,0,0
426818,1,0,0,0,0,0,0,0,0,0,0,0,0
426821,1,0,0,0,0,0,0,0,0,0,0,0,0
426823,1,0,0,0,0,0,0,0,0,0,0,0,0
426824,1,0,0,0,0,0,0,0,0,0,0,0,0
426829,1,0,0,0,0,0,0,0,0,0,0,0,0
426835,1,0,0,0,0,0,0,0,0,0,0,0,0
426847,1,0,0,0,0,0,0,0,0,0,0,0,0
426855,1,0,0,0,0,0,0,0,0,0,0,0,0
426864,1,0,0,0,0,0,0,0,0,0,0,0,0
426882,1,0,0,0,0,0,0,0,0,0,0,0,0
426885,1,0,0,0,0,0,0,0,0,0,0,0,0
426888,1,0,0,0,0,0,0,0,0,0,0,0,0
426893,0,0,0,0,0,0,0,0,0,0,0,0,1
426897,1,0,0,0,0,0,0,0,0,0,0,0,0
426898,1,0,0,0,0,0,0,0,0,0,0,0,0
426905,1,0,0,0,0,0,0,0,0,0,0,0,0
426923,1,0,0,0,0,0,0,0,0,0,0,0,0
426927,1,0,0,0,0,0,0,0,0,0,0,0,0
426929,0,0,0,0,0,0,0,0,0,0,0,0,1
426930,1,0,0,0,0,0,0,0,0,0,0,0,0
426932,1,0,0,0,0,0,0,0,0,0,0,0,0
426934,1,0,0,0,0,0,0,0,0,0,0,0,0
426935,1,0,0,0,0,0,0,0,0,0,0,0,0
426936,0,0,0,0,0,0,0,0,0,0,0,0,1
426937,0,0,0,0,0,0,0,0,0,0,0,0,1
426938,1,0,0,0,0,0,0,0,0,0,0,0,0
426939,1,0,0,0,0,0,0,0,0,0,0,0,0
426940,1,0,0,0,0,0,0,0,0,0,0,0,0
426941,0,0,0,0,0,0,0,0,0,0,0,0,1
426942,0,0,0,0,0,0,0,0,0,0,0,0,1
426943,1,0,0,0,0,0,0,0,0,0,0,0,0
426944,1,0,0,0,0,0,0,0,0,0,0,0,0
426945,1,0,0,0,0,0,0,0,0,0,0,0,0
426947,1,1,0,0,0,0,0,0,0,0,0,0,0
426967,1,1,0,0,0,0,0,0,0,0,0,0,0
426978,1,1,0,0,0,0,0,0,0,0,0,0,0
427003,1,1,0,0,0,0,0,0,0,0,0,0,0
427004,1,1,0,0,0,0,0,0,0,0,0,0,0
427005,1,1,0,0,0,0,0,0,0,0,0,0,0
427006,1,1,0,0,0,0,0,0,0,0,0,0,0
427007,1,1,0,0,0,0,0,0,0,0,0,0,0
427008,1,1,0,0,0,0,0,0,0,0,0,0,0
427009,1,1,0,0,0,0,0,0,0,0,0,0,0
427010,1,1,0,0,0,0,0,0,0,0,0,0,0
427021,1,1,0,0,0,0,0,0,0,0,0,0,0
427032,1,1,0,0,0,0,0,0,0,0,0,0,0
427039,1,0,0,0,0,0,0,0,0,0,0,0,0
427041,1,0,0,0,0,0,0,0,0,0,0,0,0
427042,1,0,0,0,0,0,0,0,0,0,0,0,0
427044,1,0,0,0,0,0,0,0,0,0,0,0,0
427045,1,0,0,0,0,0,0,0,0,0,0,0,0
427052,1,0,0,0,0,0,0,0,0,0,0,0,0
427064,1,0,0,0,0,0,0,0,0,0,0,0,0
427065,1,0,0,0,0,0,0,0,0,0,0,0,0
427071,1,0,0,0,0,0,0,0,0,0,0,0,0
427072,1,0,0,0,0,0,0,0,0,0,0,0,0
427073,1,0,0,0,0,0,0,0,0,0,0,0,0
427074,1,0,0,0,0,0,0,0,0,0,0,0,0
427075,1,0,0,0,0,0,0,0,0,0,0,0,0
427076,1,0,0,0,0,0,0,0,0,0,0,0,0
427077,1,0,0,0,0,0,0,0,0,0,0,0,0
427078,1,0,0,0,0,0,0,0,0,0,0,0,0
427087,1,0,0,0,0,0,0,0,0,0,0,0,0
427088,1,0,0,0,0,0,0,0,0,0,0,0,0
427089,1,0,0,0,0,0,0,0,0,0,0,0,0
427090,1,0,0,0,0,0,0,0,0,0,0,0,0
427095,1,0,0,0,0,0,0,0,0,0,0,0,0
427106,1,0,0,0,0,0,0,0,0,0,0,0,0
427118,1,0,0,0,0,0,0,0,0,0,0,0,0
427122,1,0,0,0,0,0,0,0,0,0,0,0,0
427126,1,0,0,0,0,0,0,0,0,0,0,0,0
427131,1,0,0,0,0,0,0,0,0,0,0,0,0
427133,0,0,0,0,0,0,0,0,0,0,0,0,1
427140,1,0,0,0,0,0,0,0,0,0,0,0,0
427141,1,0,0,0,0,0,0,0,0,0,0,0,0
427142,1,0,0,0,0,0,0,0,0,0,0,0,0
427143,1,0,0,0,0,0,0,0,0,0,0,0,0
427144,1,0,0,0,0,0,0,0,0,0,0,0,0
427147,1,0,0,0,0,0,0,0,0,0,0,0,0
427151,1,0,0,0,0,0,0,0,0,0,0,0,0
427156,1,0,0,0,0,0,0,0,0,0,0,0,0
427160,1,0,0,0,0,0,0,0,0,0,0,0,0
427161,1,0,0,0,0,0,0,0,0,0,0,0,0
427164,1,0,0,0,0,0,0,0,0,0,0,0,0
427166,1,0,0,0,0,0,0,0,0,0,0,0,0
427170,1,0,0,0,0,0,0,0,0,0,0,0,0
427171,1,0,0,0,0,0,0,0,0,0,0,0,0
427181,1,0,0,0,0,0,0,0,0,0,0,0,0
427184,1,0,0,0,0,0,0,0,0,0,0,0,0
427186,1,0,0,0,0,0,0,0,0,0,0,0,0
427195,1,0,0,0,0,0,0,0,0,0,0,0,0
427201,1,0,0,0,0,0,0,0,0,0,0,0,0
427202,1,0,0,0,0,0,0,0,0,0,0,0,0
427203,1,0,0,0,0,0,0,0,0,0,0,0,0
427204,1,0,0,0,0,0,0,0,0,0,0,0,0
427207,1,0,0,0,0,0,0,0,0,0,0,0,0
427215,1,0,0,0,0,0,0,0,0,0,0,0,0
427216,1,0,0,0,0,0,0,0,0,0,0,0,0
427217,1,0,0,0,0,0,0,0,0,0,0,0,0
427218,1,0,0,0,0,0,0,0,0,0,0,0,0
427219,1,0,0,0,0,0,0,0,0,0,0,0,0
427228,1,0,0,0,0,0,0,0,0,0,0,0,0
427230,1,0,0,0,0,0,0,0,0,0,0,0,0
427234,1,0,0,0,0,0,0,0,0,0,0,0,0
427235,1,0,0,0,0,0,0,0,0,0,0,0,0
427237,1,0,0,0,0,0,0,0,0,0,0,0,0
427259,1,0,0,0,0,0,0,0,0,0,0,0,0
427271,1,0,0,0,0,0,0,0,0,0,0,0,0
427272,1,0,0,0,0,0,0,0,0,0,0,0,0
427274,1,0,0,0,0,0,0,0,0,0,0,0,0
